time,transforms_0,transforms_1,transforms_2,transforms_3,transforms_4,transforms_5,transforms_6
2024/12/16 14:48:58.574440441,"{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 500381652}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:58.674769813,"{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 600109722}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:58.773837718,"{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 699942719}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:58.875067041,"{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 801037301}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:58.975958145,"{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 900190914}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.72730117,"{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091283, 'nsecs': 999599179}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.174760098,"{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 100392870}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.274065008,"{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 199963800}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.374540814,"{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 300782628}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.474564052,"{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 400333148}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.574134783,"{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 500030182}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
2024/12/16 14:48:59.674574066,"{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0010271116285575706, 'w': 0.999999472520712}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.7062921649667426, 'z': 0.0, 'w': 0.7079204600141117}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7057102358257837, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': -0.7060982415525561, 'y': 0.0, 'z': 0.0, 'w': 0.70811388439741}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7073093932593868, 'w': 0.7069041110412629}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7074545922467996, 'z': 0.0, 'w': 0.7067587989610844}}}","{'header': {'stamp': {'secs': 1734091284, 'nsecs': 599924162}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': -0.00020542236038544837, 'w': 0.9999999789008267}}}"
